characters_araber;Araber
spokentexts_schriftstellerin_top_a07_schriftstellerin_verhoer_tseq_st_7;He'd turn it into a drama and then a farce. Drink himself insensible and then, railing at fate, pitch himself into the sea!
spokentexts_schriftstellerin_top_a07_schriftstellerin_verhoer_tseq_st_8;Forget him. Legrand is wasting his time. Mr. Kreutzer just happens to be a perfect fit for the inspector's image of the Raven.
spokentexts_schriftstellerin_top_a07_schriftstellerin_verhoer_tseq_st_9;Athletic, cultured, moves among the rich and famous...
spokentexts_schriftstellerin_top_a07_schriftstellerin_verhoer_tseq_st_10;I'll eat his violin if he's the Raven or the murderer.
texts_schriftstellerin_top_a07_schriftstellerin_wer_ist_der_dieb_tseq_title;Who is a suspect?
spokentexts_schriftstellerin_top_a07_schriftstellerin_wer_ist_der_dieb_tseq_st_1;What do you think... who is our suspect?
spokentexts_schriftstellerin_top_a07_schriftstellerin_wer_ist_der_dieb_tseq_st_2;Everyone!
spokentexts_schriftstellerin_top_a07_schriftstellerin_wer_ist_der_dieb_tseq_st_3;Or almost everyone. Everyone on board is physically capable of shooting someone.
spokentexts_schriftstellerin_top_a07_schriftstellerin_wer_ist_der_dieb_tseq_st_4;But who has the dark desire to take the life of a defenseless person?
spokentexts_schriftstellerin_top_a07_schriftstellerin_wer_ist_der_dieb_tseq_st_5;One cannot read minds.
spokentexts_schriftstellerin_top_a07_schriftstellerin_wer_ist_der_dieb_tseq_st_6;And one should not try.
spokentexts_schriftstellerin_top_a07_schriftstellerin_wer_ist_der_dieb_tseq_st_7;You have to collect evidence. Traces, clues! That's what will lead us to the killer!
spokentexts_schriftstellerin_top_a07_schriftstellerin_wer_ist_der_dieb_tseq_st_9;It won't be like a bad crime novel in which they introduce a new character shortly before the end who, surprise surprise, is also the murderer.
spokentexts_schriftstellerin_top_a07_schriftstellerin_wer_ist_der_dieb_tseq_st_10_direction;thoughtfully
spokentexts_schriftstellerin_top_a07_schriftstellerin_wer_ist_der_dieb_tseq_st_10;Murderers leave evidence. They're nervous... or unnaturally relaxed. They have to adjust constantly.
spokentexts_schriftstellerin_top_a07_schriftstellerin_wer_ist_der_dieb_tseq_st_11_direction;confirming
spokentexts_schriftstellerin_top_a07_schriftstellerin_wer_ist_der_dieb_tseq_st_11;And because of that, they make mistakes.
spokentexts_schriftstellerin_top_a07_schriftstellerin_wer_ist_der_dieb_tseq_st_12_direction;cheering him up, animated
spokentexts_schriftstellerin_top_a07_schriftstellerin_wer_ist_der_dieb_tseq_st_12;This is your chance, Constable. If you find the mistake, you'll find your murderer!
spokentexts_schriftstellerin_ex_1_st_1;Lady Westmacott seems to be an early bird.
spokentexts_schriftstellerin_ex_1_st_2;But maybe that's just because of all the excitement.
spokentexts_schriftstellerin_ex_1_st_3;I saw a twinkle in her eye on the train. She's eager to be part of a real detective story!
spokentexts_schriftstellerin_talk_mit_1_st_1_direction;happy
spokentexts_schriftstellerin_talk_mit_1_st_1;Lady Westmacott!
spokentexts_schriftstellerin_talk_mit_1_st_2_direction;happy, then shocked by his own words
spokentexts_schriftstellerin_talk_mit_1_st_2;Already on your f... Oh.
spokentexts_schriftstellerin_talk_mit_1_st_3_direction;acting reproachfully
spokentexts_schriftstellerin_talk_mit_1_st_3;Constable!
spokentexts_schriftstellerin_talk_mit_1_st_4_direction;acting reproachfully
spokentexts_schriftstellerin_talk_mit_1_st_4;Don't you think before you speak?
spokentexts_schriftstellerin_talk_mit_1_st_5;I'm sorry. I didn't mean to...
sequences_schriftstellerin_talk_mit_1#6;[The writer keeps him at bay.]
spokentexts_schriftstellerin_talk_mit_1_st_6;No time for chit chat.
spokentexts_schriftstellerin_talk_mit_1_st_7_direction;curious, excited
spokentexts_schriftstellerin_talk_mit_1_st_7;What have you found out?
spokentexts_schriftstellerin_talk_mit_1_st_8;We're still working on the case. Actually, I have a couple of questions for you.
spokentexts_schriftstellerin_talk_mit_1_st_9_direction;excited
spokentexts_schriftstellerin_talk_mit_1_st_9;Please, go ahead!
spokentexts_schriftstellerin_talk_mit_2_st_1;Lady Westmacott? May I bother you for a moment?
spokentexts_schriftstellerin_talk_mit_2_st_2;By all means, Mr. Zellner!
spokentexts_schriftstellerin_talk_mit_3_st_1;I shouldn't bother her until I have some news.
spokentexts_schriftstellerin_talk_mit_3_st_2;Her mind is still razor sharp, and I'll need it to crack this case. I don't want to blunt it by using it too often.
texts_wachmann_mo_ex_1-3;Look at Constable Oliver
texts_wachmann_mo_talk_mit_1-7;Talk to Constable Oliver
texts_wachmann_mo_used_mit_zwille;Shoot at Constable Oliver
texts_wachmann_top_a07_wachmann_andere_verdaechtige_tseq_title;Other suspects
spokentexts_wachmann_top_a07_wachmann_andere_verdaechtige_tseq_st_1;Any other suspects?
spokentexts_wachmann_top_a07_wachmann_andere_verdaechtige_tseq_st_2;Besides the Arab, has anyone else aroused your suspicion?
spokentexts_wachmann_top_a07_wachmann_andere_verdaechtige_tseq_st_3;No.
spokentexts_wachmann_top_a07_wachmann_andere_verdaechtige_tseq_st_4;Seconds after the alarm went off, the decks were swarming with frightened passengers.
spokentexts_wachmann_top_a07_wachmann_andere_verdaechtige_tseq_st_5_direction;thoughtfully
spokentexts_wachmann_top_a07_wachmann_andere_verdaechtige_tseq_st_5;Hmm. Yes...
spokentexts_wachmann_top_a07_wachmann_andere_verdaechtige_tseq_st_6;A clever way to stay incognito during the commotion.
spokentexts_wachmann_top_a07_wachmann_andere_verdaechtige_tseq_st_10;But we still have our primary suspect: the Raven.
spokentexts_wachmann_top_a07_wachmann_andere_verdaechtige_tseq_st_14;You really think he's returned?
spokentexts_wachmann_top_a07_wachmann_andere_verdaechtige_tseq_st_15;Well, I think that no one knows as much about the Raven as Legrand.  
spokentexts_wachmann_top_a07_wachmann_andere_verdaechtige_tseq_st_16_direction;thoughtfully
spokentexts_wachmann_top_a07_wachmann_andere_verdaechtige_tseq_st_16;But still, it all seems so incredible!
texts_wachmann_top_a07_wachmann_ausgeschlafen_antwort1_tseq_title;[sarcastic] Yes, thanks
spokentexts_wachmann_top_a07_wachmann_ausgeschlafen_antwort1_tseq_st_1_direction;sarcastically
spokentexts_wachmann_top_a07_wachmann_ausgeschlafen_antwort1_tseq_st_1;I like to sleep late when I take a cruise.
spokentexts_wachmann_top_a07_wachmann_ausgeschlafen_antwort1_tseq_st_2;While everyone else is hard at work!
texts_wachmann_top_a07_wachmann_ausgeschlafen_antwort2_tseq_title;I didn't sleep voluntarily.
spokentexts_wachmann_top_a07_wachmann_ausgeschlafen_antwort2_tseq_st_1;I didn't fall asleep voluntarily.
spokentexts_wachmann_top_a07_wachmann_ausgeschlafen_antwort2_tseq_st_2;It doesn't matter. We got along just fine without you.
texts_wachmann_top_a07_wachmann_ausgeschlafen_antwort3_tseq_title;Status of investigation
spokentexts_wachmann_top_a07_wachmann_ausgeschlafen_antwort3_tseq_st_1;Save your breath. What's the status of the investigation?
spokentexts_wachmann_top_a07_wachmann_ausgeschlafen_antwort3_tseq_st_2;Don't take that tone with me! While you were sleeping, WE were WORKING!
texts_wachmann_top_a07_wachmann_blinden_passagier_verhoeren_tseq_title;Question the stowaway
spokentexts_wachmann_top_a07_wachmann_blinden_passagier_verhoeren_tseq_st_1;May I go downstairs and have a couple of words with our guest?
spokentexts_wachmann_top_a07_wachmann_blinden_passagier_verhoeren_tseq_st_2;No, you may not.
spokentexts_wachmann_top_a07_wachmann_blinden_passagier_verhoeren_tseq_st_3;Come again?
spokentexts_wachmann_top_a07_wachmann_blinden_passagier_verhoeren_tseq_st_4;Inspector Legrand wants to conduct all the interrogations himself.
spokentexts_wachmann_top_a07_wachmann_blinden_passagier_verhoeren_tseq_st_5;I'm sure he'll understand if I form my own conclusions.
spokentexts_wachmann_top_a07_wachmann_blinden_passagier_verhoeren_tseq_st_6;He ordered me to guard the door. And that's just what I'm going to do.
spokentexts_wachmann_top_a07_wachmann_blinden_passagier_verhoeren_tseq_st_7;How about a bit of individual initiative?
spokentexts_wachmann_top_a07_wachmann_blinden_passagier_verhoeren_tseq_st_8;How about letting a man do his job?
spokentexts_wachmann_top_a07_wachmann_blinden_passagier_verhoeren_tseq_st_9_direction;sarcastically, snidely
spokentexts_wachmann_top_a07_wachmann_blinden_passagier_verhoeren_tseq_st_9;Or do you think you'd be better at it?
texts_wachmann_top_a07_wachmann_blinder_passagier_tseq_title;Stowaway
spokentexts_wachmann_top_a07_wachmann_blinder_passagier_tseq_st_1;Any conclusions about our young stowaway?
spokentexts_wachmann_top_a07_wachmann_blinder_passagier_tseq_st_2;Hmm. He's suspicious somehow.
spokentexts_wachmann_top_a07_wachmann_blinder_passagier_tseq_st_3;Foreign and whatnot.
spokentexts_wachmann_top_a07_wachmann_blinder_passagier_tseq_st_4;I see.
spokentexts_wachmann_top_a07_wachmann_blinder_passagier_tseq_st_5;Did he act suspiciously in any way?
spokentexts_wachmann_top_a07_wachmann_blinder_passagier_tseq_st_6;No.
spokentexts_wachmann_top_a07_wachmann_blinder_passagier_tseq_st_7;The shot surprised him as much as it did me.
spokentexts_wachmann_top_a07_wachmann_blinder_passagier_tseq_st_8;Looked in on him earlier. Still seems to be asleep.
spokentexts_wachmann_top_a07_wachmann_blinder_passagier_tseq_st_9;Covered with a blanket from head to toe?
spokentexts_wachmann_top_a07_wachmann_blinder_passagier_tseq_st_10_direction;upset
spokentexts_wachmann_top_a07_wachmann_blinder_passagier_tseq_st_10;Ha ha.
spokentexts_wachmann_top_a07_wachmann_blinder_passagier_tseq_st_11;He's still in there. I poked him.
texts_wachmann_top_a07_wachmann_champagnerglas_tseq_title;Glass of champagne
spokentexts_wachmann_top_a07_wachmann_champagnerglas_tseq_st_1;It should be possible to find traces of the tranquilizer in the glass...
spokentexts_wachmann_top_a07_wachmann_champagnerglas_tseq_st_2;About the champagne... Shouldn't it be possible to find traces of the tranquilizer in the glass?
spokentexts_wachmann_top_a07_wachmann_champagnerglas_tseq_st_3;That's exactly what Legrand is trying to do.
spokentexts_wachmann_top_a07_wachmann_champagnerglas_tseq_st_4_direction;surprised
spokentexts_wachmann_top_a07_wachmann_champagnerglas_tseq_st_4;Without a laboratory?
spokentexts_wachmann_top_a07_wachmann_champagnerglas_tseq_st_5_direction;amazed
spokentexts_wachmann_top_a07_wachmann_champagnerglas_tseq_st_5;Oh, he's got a lab! His cabin is packed with all the latest forensic stuff!
spokentexts_wachmann_top_a07_wachmann_champagnerglas_tseq_st_6;It's quite impressive what the inspector can do.
spokentexts_wachmann_top_a07_wachmann_champagnerglas_tseq_st_8;A competent man, no doubt. And surprisingly well prepared.
spokentexts_wachmann_top_a07_wachmann_champagnerglas_tseq_st_9;And diligent! He's been at it all night with his brushes and tinctures and glasses and everything, working like a man possessed.
spokentexts_wachmann_top_a07_wachmann_champagnerglas_tseq_st_11_direction;cheerfully
spokentexts_wachmann_top_a07_wachmann_champagnerglas_tseq_st_11;I wouldn't want to be the Raven now!
texts_wachmann_top_a07_wachmann_champagnerglas_vorderdeck_tseq_title;Glass of champagne
spokentexts_wachmann_top_a07_wachmann_champagnerglas_tseq_st_7;We could learn a thing or two from him!
spokentexts_wachmann_top_a07_wachmann_champagnerglas_tseq_st_10;It's like he's got three heads and six arms!
texts_wachmann_top_a07_wachmann_der_rabe_tseq_title;The Raven
spokentexts_wachmann_top_a07_wachmann_der_rabe_tseq_st_1;Let's assume that the old Raven really has returned and that he really is responsible for all this... Who is he? Or she?
spokentexts_wachmann_top_a07_wachmann_der_rabe_tseq_st_2_direction;hunching his shoulders, uninterested
spokentexts_wachmann_top_a07_wachmann_der_rabe_tseq_st_2;Could be anyone.
spokentexts_wachmann_top_a07_wachmann_der_rabe_tseq_st_3;No one's ever seen the Raven.
spokentexts_wachmann_top_a07_wachmann_der_rabe_tseq_st_4_direction;thoughtfully
spokentexts_wachmann_top_a07_wachmann_der_rabe_tseq_st_4;He could also be paying someone else to do his dirty work.
spokentexts_wachmann_top_a07_wachmann_der_rabe_tseq_st_5;Of course. It's a fact that he used to work with partners. They even arrested some of his accomplices!
spokentexts_wachmann_top_a07_wachmann_der_rabe_tseq_st_6;But no one could ever identify the Raven himself. Some claim that they didn't even know that they were working for him.
spokentexts_wachmann_top_a07_wachmann_der_rabe_tseq_st_7;Fascinating. He could have hired someone with financial difficulties to set off the alarm at a certain time, without that person knowing why they were doing it.
spokentexts_wachmann_top_a07_wachmann_der_rabe_tseq_st_8;The man Legrand shot back then, he was a famous safecracker. He could just as well have been a henchman.
spokentexts_wachmann_top_a07_wachmann_der_rabe_tseq_st_9;Or the real Raven - there's probably no better cover for a big thief than acting like a small one.
texts_wachmann_top_a07_wachmann_essen_tseq_title;Food
spokentexts_wachmann_top_a07_wachmann_essen_tseq_st_1;So what do you want to eat?
spokentexts_wachmann_top_a07_wachmann_essen_tseq_st_2;Anything. An apple or something like that.
spokentexts_wachmann_top_a07_wachmann_essen_tseq_st_3;There's ham and eggs in the saloon.
spokentexts_wachmann_top_a07_wachmann_essen_tseq_st_4;Hmm. Can't touch 'em.
spokentexts_wachmann_top_a07_wachmann_essen_tseq_st_5;Why not?
spokentexts_wachmann_top_a07_wachmann_essen_tseq_st_6;Sergeant Mills.
spokentexts_wachmann_top_a07_wachmann_essen_tseq_st_7_direction;irritated
spokentexts_wachmann_top_a07_wachmann_essen_tseq_st_7;Hmm?
spokentexts_wachmann_top_a07_wachmann_essen_tseq_st_8;He's responsible for the fitness of the unit. And he'll chew you out if he thinks you've packed on a few pounds.
spokentexts_wachmann_top_a07_wachmann_essen_tseq_st_9;I see.
spokentexts_wachmann_top_a07_wachmann_essen_tseq_st_10;Leave it with me.
spokentexts_wachmann_top_a07_wachmann_essen_tseq_st_11;Thanks.
texts_wachmann_top_a07_wachmann_frachtraum_antwort1_tseq_title;Don't act like that
spokentexts_wachmann_top_a07_wachmann_frachtraum_antwort1_tseq_st_1;Don't act like that.
spokentexts_wachmann_top_a07_wachmann_frachtraum_antwort1_tseq_st_2;Legrand can't manage all this alone. We're a team!
spokentexts_wachmann_top_a07_wachmann_frachtraum_antwort1_tseq_st_3;Only until the end of this case. 
texts_wachmann_top_a07_wachmann_frachtraum_antwort2_tseq_title;Legrand permitted it
spokentexts_wachmann_top_a07_wachmann_frachtraum_antwort2_tseq_st_1;Legrand already knows and gave his approval.
spokentexts_wachmann_top_a07_wachmann_frachtraum_antwort2_tseq_st_2_direction;sarcastically, sure to win
spokentexts_wachmann_top_a07_wachmann_frachtraum_antwort2_tseq_st_2;Really? So you don't mind me confirming that with him then?
texts_wachmann_top_a07_wachmann_frachtraum_antwort3_tseq_title;YOU were not paying attention!
spokentexts_wachmann_top_a07_wachmann_frachtraum_antwort3_tseq_st_1;All right.
spokentexts_wachmann_top_a07_wachmann_frachtraum_antwort3_tseq_st_2;Let's go to Legrand and tell him what happened.
spokentexts_wachmann_top_a07_wachmann_frachtraum_antwort3_tseq_st_3;YOU fell asleep, and then you left the door UNGUARDED.
sequences_wachmann_top_a07_wachmann_frachtraum_antwort3_tseq#9;[The guard's face seems stressed, but he doesn't know what to say.]
spokentexts_wachmann_top_a07_wachmann_frachtraum_antwort3_tseq_st_4;Well? Are we going?
spokentexts_wachmann_top_a07_wachmann_frachtraum_antwort3_tseq_st_5;Hmm?
spokentexts_wachmann_top_a07_wachmann_frachtraum_antwort3_tseq_st_6;Hmpf... Nah. But don't try it again!
spokentexts_wachmann_top_a07_wachmann_frachtraum_antwort3_tseq_st_7_direction;melodramatically, in disgust
spokentexts_wachmann_top_a07_wachmann_frachtraum_antwort3_tseq_st_7;Of course not!
sequences_wachmann_top_a07_wachmann_frachtraum_antwort3_tseq#7;[The guard sits back on the chair again. From now on he is awake and stays awake. There are 2-3 Idle variations like he is yawning, rubbing his eyes, stretching etc.]
