characters_araber;Araber
spokentexts_schriftstellerin_talk_mit_1_st_7_direction;curious, excited
spokentexts_schriftstellerin_talk_mit_1_st_7;Qu'avez vous découvert ?
spokentexts_schriftstellerin_talk_mit_1_st_8;Nous y travaillons encore. D'ailleurs, j'ai quelques questions à vous poser.
spokentexts_schriftstellerin_talk_mit_1_st_9_direction;excited
spokentexts_schriftstellerin_talk_mit_1_st_9;S'il vous plait, allez y !
spokentexts_schriftstellerin_talk_mit_2_st_1;Lady Westmacott ? Puis-je vous déranger quelques instants ?
spokentexts_schriftstellerin_talk_mit_2_st_2;Je vous en prie, Mr Zellner !
spokentexts_schriftstellerin_talk_mit_3_st_1;Je ne devrais pas la déranger avant d'en savoir plus.
spokentexts_schriftstellerin_talk_mit_3_st_2;Son esprit est toujours affûté et j'en aurai besoin pour résoudre cette affaire. Je ne veux pas la fatiguer en la sollicitant trop souvent.
texts_wachmann_mo_ex_1-3;Regarder l'Officier Oliver
texts_wachmann_mo_talk_mit_1-7;Parler à l'Officier Oliver
texts_wachmann_mo_used_mit_zwille;Tirer sur l'Officier Oliver
texts_wachmann_top_a07_wachmann_andere_verdaechtige_tseq_title;Autres suspects
spokentexts_wachmann_top_a07_wachmann_andere_verdaechtige_tseq_st_1;Il y a d'autres suspects ?
spokentexts_wachmann_top_a07_wachmann_andere_verdaechtige_tseq_st_2;A part l'arabe, quelqu'un d'autre vous a-t-il semblé suspect ?
spokentexts_wachmann_top_a07_wachmann_andere_verdaechtige_tseq_st_3;Non.
spokentexts_wachmann_top_a07_wachmann_andere_verdaechtige_tseq_st_4;Quelques secondes après que l'alarme ne sonne, les ponts étaient remplis de passagers effrayés.
spokentexts_wachmann_top_a07_wachmann_andere_verdaechtige_tseq_st_5_direction;thoughtfully
spokentexts_wachmann_top_a07_wachmann_andere_verdaechtige_tseq_st_5;Hmm. Oui...
spokentexts_wachmann_top_a07_wachmann_andere_verdaechtige_tseq_st_6;Une façon intelligente de passer inaperçu au milieu de ce tumulte.
spokentexts_wachmann_top_a07_wachmann_andere_verdaechtige_tseq_st_10;Mais nous avons toujours notre suspect numéro un : le Corbeau.
spokentexts_wachmann_top_a07_wachmann_andere_verdaechtige_tseq_st_14;Vous pensez vraiment qu'il est de retour ?
spokentexts_wachmann_top_a07_wachmann_andere_verdaechtige_tseq_st_15;Eh bien, je pense surtout que personne ne connait mieux le Corbeau que Legrand.  
spokentexts_wachmann_top_a07_wachmann_andere_verdaechtige_tseq_st_16_direction;thoughtfully
spokentexts_wachmann_top_a07_wachmann_andere_verdaechtige_tseq_st_16;Mais tout de même, cela semble incroyable !
texts_wachmann_top_a07_wachmann_ausgeschlafen_antwort1_tseq_title;[sarcastique] Oui, merci
spokentexts_wachmann_top_a07_wachmann_ausgeschlafen_antwort1_tseq_st_1_direction;sarcastically
spokentexts_wachmann_top_a07_wachmann_ausgeschlafen_antwort1_tseq_st_1;J'aime me coucher tard quand je suis en croisière.
spokentexts_wachmann_top_a07_wachmann_ausgeschlafen_antwort1_tseq_st_2;Pendant que tous les autres travaillent !
texts_wachmann_top_a07_wachmann_ausgeschlafen_antwort2_tseq_title;Je ne me suis pas endormi volontairement.
spokentexts_wachmann_top_a07_wachmann_ausgeschlafen_antwort2_tseq_st_1;e ne me suis pas endormi volontairement.
spokentexts_wachmann_top_a07_wachmann_ausgeschlafen_antwort2_tseq_st_2;Peu importe. Nous nous sommes très bien débrouillés sans vous.
texts_wachmann_top_a07_wachmann_ausgeschlafen_antwort3_tseq_title;Statut de l'enquête
spokentexts_wachmann_top_a07_wachmann_ausgeschlafen_antwort3_tseq_st_1;Epargnez moi. Où en est l'enquête ?
spokentexts_wachmann_top_a07_wachmann_ausgeschlafen_antwort3_tseq_st_2;Evitez ce ton avec moi ! Pendant que vous dormiez, NOUS TRAVAILLIONS !
texts_wachmann_top_a07_wachmann_blinden_passagier_verhoeren_tseq_title;Interroger la clandestin
spokentexts_wachmann_top_a07_wachmann_blinden_passagier_verhoeren_tseq_st_1;Puis-je descendre et interroger notre invité ?
spokentexts_wachmann_top_a07_wachmann_blinden_passagier_verhoeren_tseq_st_2;Non, c'est hors de question.
spokentexts_wachmann_top_a07_wachmann_blinden_passagier_verhoeren_tseq_st_3;Excusez moi ?
spokentexts_wachmann_top_a07_wachmann_blinden_passagier_verhoeren_tseq_st_4;L'Inspecteur Legrand veut conduire tous les interrogatoires lui même.
spokentexts_wachmann_top_a07_wachmann_blinden_passagier_verhoeren_tseq_st_5;Je suis sûr qu'il comprendra si je me fais mes propres conclusions.
spokentexts_wachmann_top_a07_wachmann_blinden_passagier_verhoeren_tseq_st_6;Il m'a ordonné de surveiller la porte. Et c'est exactement ce que je vais faire.
spokentexts_wachmann_top_a07_wachmann_blinden_passagier_verhoeren_tseq_st_7;Pourquoi ne pas faire preuve d'un peu d'initiative ?
spokentexts_wachmann_top_a07_wachmann_blinden_passagier_verhoeren_tseq_st_8;Pourquoi ne pas laisser un homme faire son travail en paix ?
spokentexts_wachmann_top_a07_wachmann_blinden_passagier_verhoeren_tseq_st_9_direction;sarcastically, snidely
spokentexts_wachmann_top_a07_wachmann_blinden_passagier_verhoeren_tseq_st_9;Ou pensez vous être meilleur que moi ?
texts_wachmann_top_a07_wachmann_blinder_passagier_tseq_title;Clandestin
spokentexts_wachmann_top_a07_wachmann_blinder_passagier_tseq_st_1;Des conclusions sur notre jeune clandestin ?
spokentexts_wachmann_top_a07_wachmann_blinder_passagier_tseq_st_2;Hmm. Il a l'air suspect.
spokentexts_wachmann_top_a07_wachmann_blinder_passagier_tseq_st_3;Étranger tout ça.
spokentexts_wachmann_top_a07_wachmann_blinder_passagier_tseq_st_4;Je vois.
spokentexts_wachmann_top_a07_wachmann_blinder_passagier_tseq_st_5;A-t-il agi d'une façon suspecte ?
spokentexts_wachmann_top_a07_wachmann_blinder_passagier_tseq_st_6;Non.
spokentexts_wachmann_top_a07_wachmann_blinder_passagier_tseq_st_7;Le coup de feu l'a autant surpris que moi.
spokentexts_wachmann_top_a07_wachmann_blinder_passagier_tseq_st_8;J'ai été le voir un peu plus tôt. Il semblait toujours endormi.
spokentexts_wachmann_top_a07_wachmann_blinder_passagier_tseq_st_9;Sous une couverture de la tête aux pieds ?
spokentexts_wachmann_top_a07_wachmann_blinder_passagier_tseq_st_10_direction;upset
spokentexts_wachmann_top_a07_wachmann_blinder_passagier_tseq_st_10;Ha ha.
spokentexts_wachmann_top_a07_wachmann_blinder_passagier_tseq_st_11;Il est toujours en bas. Je l'ai tapoté.
texts_wachmann_top_a07_wachmann_champagnerglas_tseq_title;Verre de champagne
spokentexts_wachmann_top_a07_wachmann_champagnerglas_tseq_st_1;On devrait pouvoir trouver des traces du sédatif dans le verre...
spokentexts_wachmann_top_a07_wachmann_champagnerglas_tseq_st_2;A propos du champagne... Ne devrait-on pas pouvoir trouver des traces du sédatif dans le verre ?
spokentexts_wachmann_top_a07_wachmann_champagnerglas_tseq_st_3;C'est exactement ce que Legrand est en train de faire.
spokentexts_wachmann_top_a07_wachmann_champagnerglas_tseq_st_4_direction;surprised
spokentexts_wachmann_top_a07_wachmann_champagnerglas_tseq_st_4;Sans laboratoire ?
spokentexts_wachmann_top_a07_wachmann_champagnerglas_tseq_st_5_direction;amazed
spokentexts_wachmann_top_a07_wachmann_champagnerglas_tseq_st_5;Oh, il a un laboratoire ! Sa cabine est rempli du dernier cri en matière de médecine légale !
spokentexts_wachmann_top_a07_wachmann_champagnerglas_tseq_st_6;Ce que l'inspecteur peut faire est assez impressionnant.
spokentexts_wachmann_top_a07_wachmann_champagnerglas_tseq_st_8;Un homme compétent, sans le moindre doute. Et étonnement bien préparé.
spokentexts_wachmann_top_a07_wachmann_champagnerglas_tseq_st_9;Et appliqué ! Il a passé la nuit entière à travailler comme un démon avec ses brosses, colorants, récipients et autres.
spokentexts_wachmann_top_a07_wachmann_champagnerglas_tseq_st_11_direction;cheerfully
spokentexts_wachmann_top_a07_wachmann_champagnerglas_tseq_st_11;Je n'aimerais pas être à la place du Corbeau en ce moment !
texts_wachmann_top_a07_wachmann_champagnerglas_vorderdeck_tseq_title;Verre de champagne
spokentexts_wachmann_top_a07_wachmann_champagnerglas_tseq_st_7;On pourrait prendre exemple sur lui !
spokentexts_wachmann_top_a07_wachmann_champagnerglas_tseq_st_10;On a l'impression qu'il a trois têtes et six bras !
texts_wachmann_top_a07_wachmann_der_rabe_tseq_title;Le Corbeau
spokentexts_wachmann_top_a07_wachmann_der_rabe_tseq_st_1;Supposons que l'ancien Corbeau est vraiment de retour et est responsable de tout cela... Qui est il ? Ou elle ?
spokentexts_wachmann_top_a07_wachmann_der_rabe_tseq_st_2_direction;hunching his shoulders, uninterested
spokentexts_wachmann_top_a07_wachmann_der_rabe_tseq_st_2;Ça peut être n'importe qui.
spokentexts_wachmann_top_a07_wachmann_der_rabe_tseq_st_3;Personne n'a jamais posé les yeux sur le Corbeau.
spokentexts_wachmann_top_a07_wachmann_der_rabe_tseq_st_4_direction;thoughtfully
spokentexts_wachmann_top_a07_wachmann_der_rabe_tseq_st_4;Il pourrait aussi payer quelqu'un pour faire le sale boulot.
spokentexts_wachmann_top_a07_wachmann_der_rabe_tseq_st_5;Tout à fait. C'est de notoriété publique qu'il ne travaillait pas seul. Certains de ses complices ont même été arrêtés !
spokentexts_wachmann_top_a07_wachmann_der_rabe_tseq_st_6;Mais personne n'a jamais pu identifier le Corbeau. Certains ont même avoué ne pas savoir qu'ils travaillaient pour lui.
spokentexts_wachmann_top_a07_wachmann_der_rabe_tseq_st_7;C'est fascinant. Il aurait pu engager quelqu'un dans le besoin pour déclencher l'alarme à un moment précis, sans que cette personne n'en sache la raison.
spokentexts_wachmann_top_a07_wachmann_der_rabe_tseq_st_8;L'homme que Legrand a tué à l'époque était un célèbre forceur de coffre. Mais il aurait très bien pu être un homme de main.
spokentexts_wachmann_top_a07_wachmann_der_rabe_tseq_st_9;Ou le vrai Corbeau. Se faire passer pour un petit voleur est probablement est une des meilleures couvertures pour un maître criminel.
texts_wachmann_top_a07_wachmann_essen_tseq_title;Nourriture
spokentexts_wachmann_top_a07_wachmann_essen_tseq_st_1;Que voulez vous manger ?
spokentexts_wachmann_top_a07_wachmann_essen_tseq_st_2;Peu importe. Une pomme ou quelque chose comme ça.
spokentexts_wachmann_top_a07_wachmann_essen_tseq_st_3;Il y a du jambon et des oeufs au salon.
spokentexts_wachmann_top_a07_wachmann_essen_tseq_st_4;Hmm. Je n'y ai pas droit.
spokentexts_wachmann_top_a07_wachmann_essen_tseq_st_5;Pourquoi pas ?
spokentexts_wachmann_top_a07_wachmann_essen_tseq_st_6;Le Sergent Mills.
spokentexts_wachmann_top_a07_wachmann_essen_tseq_st_7_direction;irritated
spokentexts_wachmann_top_a07_wachmann_essen_tseq_st_7;Hmm ?
spokentexts_wachmann_top_a07_wachmann_essen_tseq_st_8;Il est responsable de l'état physique de l'unité. Et il me croquera tout cru si je prends quelques kilos.
spokentexts_wachmann_top_a07_wachmann_essen_tseq_st_9;Je vois.
spokentexts_wachmann_top_a07_wachmann_essen_tseq_st_10;Je m'en occupe.
spokentexts_wachmann_top_a07_wachmann_essen_tseq_st_11;Merci.
texts_wachmann_top_a07_wachmann_frachtraum_antwort1_tseq_title;Ne le prenez pas comme ça
spokentexts_wachmann_top_a07_wachmann_frachtraum_antwort1_tseq_st_1;Ne le prenez pas comme ça.
spokentexts_wachmann_top_a07_wachmann_frachtraum_antwort1_tseq_st_2;Legrand ne peut pas tout faire lui même. On forme une équipe !
spokentexts_wachmann_top_a07_wachmann_frachtraum_antwort1_tseq_st_3;Seulement jusqu'à la fin de cette affaire. 
texts_wachmann_top_a07_wachmann_frachtraum_antwort2_tseq_title;Legrand l'a autorisé
spokentexts_wachmann_top_a07_wachmann_frachtraum_antwort2_tseq_st_1;Legrand est déjà au courant et a donné son accord.
spokentexts_wachmann_top_a07_wachmann_frachtraum_antwort2_tseq_st_2_direction;sarcastically, sure to win
spokentexts_wachmann_top_a07_wachmann_frachtraum_antwort2_tseq_st_2;Vraiment ? Donc ça ne vous dérange pas si je vérifie ça avec lui ?
texts_wachmann_top_a07_wachmann_frachtraum_antwort3_tseq_title;VOUS étiez distrait !
spokentexts_wachmann_top_a07_wachmann_frachtraum_antwort3_tseq_st_1;Très bien.
spokentexts_wachmann_top_a07_wachmann_frachtraum_antwort3_tseq_st_2;Allons voir Legrand et racontons lui ce qui s'est passé.
spokentexts_wachmann_top_a07_wachmann_frachtraum_antwort3_tseq_st_3;VOUS vous êtes endormi and ensuite vous avez laissé la porte SANS SURVEILLANCE.
sequences_wachmann_top_a07_wachmann_frachtraum_antwort3_tseq#9;[The guard's face seems stressed, but he doesn't know what to say.]
spokentexts_wachmann_top_a07_wachmann_frachtraum_antwort3_tseq_st_4;Alors ? On y va ?
spokentexts_wachmann_top_a07_wachmann_frachtraum_antwort3_tseq_st_5;Hmm ?
spokentexts_wachmann_top_a07_wachmann_frachtraum_antwort3_tseq_st_6;Hmpf... Nan. Mais ne recommencez pas !
spokentexts_wachmann_top_a07_wachmann_frachtraum_antwort3_tseq_st_7_direction;melodramatically, in disgust
spokentexts_wachmann_top_a07_wachmann_frachtraum_antwort3_tseq_st_7;Bien sûr que non !
sequences_wachmann_top_a07_wachmann_frachtraum_antwort3_tseq#7;[The guard sits back on the chair again. From now on he is awake and stays awake. There are 2-3 Idle variations like he is yawning, rubbing his eyes, stretching etc.]
texts_wachmann_top_a07_wachmann_hinweise_tseq_title;Preuves sur la scène du crime
spokentexts_wachmann_top_a07_wachmann_hinweise_tseq_st_1;J'imagine que Legrand et vous avez inspecté la scène du crime et ses alentours ?
spokentexts_wachmann_top_a07_wachmann_hinweise_tseq_st_2;Évidemment.
spokentexts_wachmann_top_a07_wachmann_hinweise_tseq_st_3;Et on a déjà touché le jackpot ! L'arme du crime !
spokentexts_wachmann_top_a07_wachmann_hinweise_tseq_st_4_direction;surprised
spokentexts_wachmann_top_a07_wachmann_hinweise_tseq_st_4;Vraiment ? Où l'avez vous trouvée ?
spokentexts_wachmann_top_a07_wachmann_hinweise_tseq_st_5;Savez où Legrand a trouvé l'arme du crime ?
spokentexts_wachmann_top_a07_wachmann_hinweise_tseq_st_6;Sur la passerelle !
spokentexts_wachmann_top_a07_wachmann_hinweise_tseq_st_7_direction;irritated
spokentexts_wachmann_top_a07_wachmann_hinweise_tseq_st_7;Pardon ?
spokentexts_wachmann_top_a07_wachmann_hinweise_tseq_st_8;La passerelle permettant de monter à bord se plie et s'accroche sur la coque quand elle n'est pas utilisée.
spokentexts_wachmann_top_a07_wachmann_hinweise_tseq_st_10;Le meurtrier a surement voulu jeté l'arme à la mer. Il l'a discrètement lâchée par dessus bord...
spokentexts_wachmann_top_a07_wachmann_hinweise_tseq_st_11;...mais elle a atterri sur la passerelle.
spokentexts_wachmann_top_a07_wachmann_hinweise_tseq_st_12;Pas de chance.
spokentexts_wachmann_top_a07_wachmann_hinweise_tseq_st_13_direction;thoughtful, doubtful
spokentexts_wachmann_top_a07_wachmann_hinweise_tseq_st_13;Mais Legrand et moi étions sur le pont-promenade juste après le coup de feu. Il n'y avait personne d'autre !
spokentexts_wachmann_top_a07_wachmann_hinweise_tseq_st_14;Le meurtrier a peut être jeté l'arme plus tard ? Nous l'avons récupérée tôt ce matin.
texts_wachmann_top_a07_wachmann_hinweise_vorderdeck_tseq_title;Preuve
spokentexts_wachmann_top_a07_wachmann_hinweise_tseq_st_9;On la voit pas à moins d'être collé contre la rambarde et de regarder en bas.
texts_wachmann_top_a07_wachmann_selber_essen_tseq_title;Allez la chercher vous même
spokentexts_wachmann_top_a07_wachmann_selber_essen_tseq_st_1;Allez chercher votre nourriture vous même. J'ai mieux à faire !
spokentexts_wachmann_top_a07_wachmann_selber_essen_tseq_st_2_direction;mockingly
spokentexts_wachmann_top_a07_wachmann_selber_essen_tseq_st_2;Vraiment ? Du genre démasquer un meurtrier ? Je suis sûr que vous en êtes capable.
spokentexts_wachmann_top_a07_wachmann_selber_essen_tseq_st_3_direction;sarcastically
spokentexts_wachmann_top_a07_wachmann_selber_essen_tseq_st_3;Vu votre âge et votre grade, vous avez dû résoudre pas mal d'affaires spectaculaires.
spokentexts_wachmann_top_a07_wachmann_selber_essen_tseq_st_4;Non. J'étais sur la touche et passait mes journées planté sur une chaise. Ca vous dit quelque chose ?
texts_wachmann_top_a07_wachmann_tathergang_tseq_title;Progression des faits
spokentexts_wachmann_top_a07_wachmann_tathergang_tseq_st_1;Où en est on ? Comment la baronne a-t-elle été tué ?
spokentexts_wachmann_top_a07_wachmann_tathergang_tseq_st_2;La baronne a tué d'une balle à bout-portant en pleine poitrine.
spokentexts_wachmann_top_a07_wachmann_tathergang_tseq_st_3;Nous en saurons plus quand le docteur aura terminer l'examen du corps à l'infirmerie.
spokentexts_wachmann_top_a07_wachmann_tathergang_tseq_st_4;Et personne n'a vu quoi que ce soit d'anormal ?
spokentexts_wachmann_top_a07_wachmann_tathergang_tseq_st_5;Personne n'a aperçu l'ombre du corbeau quittant la cabine de la baronne, si c'est ce que vous voulez dire.
spokentexts_wachmann_top_a07_wachmann_tathergang_tseq_st_6;Beaucoup de gens ont entendu le coup de feu.
spokentexts_wachmann_top_a07_wachmann_tathergang_tseq_st_7;L'Inspecteur Legrand veut interroger les passagers à nouveau ce matin. Ils seront plus calmes et il aura eu le temps d'analyser les indices.
texts_wachmann_top_a07_wachmann_tathergang_vorderdeck_tseq_title;Progression des faits
spokentexts_wachmann_top_a07_wachmann_tathergang_tseq_st_8;En effet.
texts_wachmann_top_a07_wachmann_theorie_tseq_title;Quelle est votre théorie ?
spokentexts_wachmann_top_a07_wachmann_theorie_tseq_st_1;Qu'en pensez vous ? Que s'est-il passé ici hier soir ?
spokentexts_wachmann_top_a07_wachmann_theorie_tseq_st_2_direction;detached
spokentexts_wachmann_top_a07_wachmann_theorie_tseq_st_2;Le Corbeau s'ets introduit dans la cabine de la baronne, elle l'a surpris et il lui a tiré dessus.
spokentexts_wachmann_top_a07_wachmann_theorie_tseq_st_3;Que cherchait-il dans sa cabine ?
